time,x,y
2.8800,1.2528,-0.0001
2.8900,1.2615,-0.0001
2.9000,1.2702,-0.0001
2.9100,1.2790,-0.0001
2.9200,1.2877,-0.0001
2.9300,1.2965,-0.0001
2.9400,1.3054,-0.0001
2.9500,1.3142,-0.0001
2.9600,1.3231,-0.0001
2.9700,1.3321,-0.0001
2.9800,1.3410,-0.0001
2.9900,1.3500,-0.0001
3.0000,1.3590,-0.0001
3.0100,1.3681,-0.0001
3.0200,1.3771,-0.0001
3.0300,1.3862,-0.0001
3.0400,1.3954,-0.0001
3.0500,1.4045,-0.0001
3.0600,1.4137,-0.0001
3.0700,1.4230,-0.0001
3.0800,1.4322,-0.0001
3.0900,1.4415,-0.0001
3.1000,1.4508,-0.0001
3.1100,1.4602,-0.0001
3.1200,1.4695,-0.0001
3.1300,1.4789,-0.0001
3.1400,1.4884,-0.0001
3.1500,1.4978,-0.0001
3.1600,1.5073,-0.0001
3.1700,1.5169,-0.0001
3.1800,1.5264,-0.0001
3.1900,1.5360,-0.0001
3.2000,1.5456,-0.0001
3.2100,1.5553,-0.0001
3.2200,1.5649,-0.0001
3.2300,1.5746,-0.0001
3.2400,1.5844,-0.0001
3.2500,1.5941,-0.0001
3.2600,1.6039,-0.0001
3.2700,1.6138,-0.0001
3.2800,1.6236,-0.0001
3.2900,1.6335,-0.0001
3.3000,1.6434,-0.0001
3.3100,1.6534,-0.0001
3.3200,1.6633,-0.0001
3.3300,1.6733,-0.0001
3.3400,1.6834,-0.0001
3.3500,1.6934,-0.0001
3.3600,1.7035,-0.0001
3.3700,1.7137,-0.0001
3.3800,1.7238,-0.0001
3.3900,1.7340,-0.0001
3.4000,1.7442,-0.0001
3.4100,1.7545,-0.0001
3.4200,1.7647,-0.0001
3.4300,1.7750,-0.0001
3.4400,1.7854,-0.0001
3.4500,1.7957,-0.0001
3.4600,1.8061,-0.0001
3.4700,1.8166,-0.0001
3.4800,1.8270,-0.0001
3.4900,1.8375,-0.0001
3.5000,1.8480,-0.0001
3.5100,1.8586,-0.0001
3.5200,1.8691,-0.0001
3.5300,1.8797,-0.0001
3.5400,1.8904,-0.0001
3.5500,1.9010,-0.0001
3.5600,1.9117,-0.0001
3.5700,1.9225,-0.0001
3.5800,1.9332,-0.0001
3.5900,1.9440,-0.0001
3.6000,1.9548,-0.0001
3.6100,1.9657,-0.0001
3.6200,1.9765,-0.0001
3.6300,1.9874,-0.0002
3.6400,1.9984,-0.0002
3.6500,2.0093,-0.0002
3.6600,2.0203,-0.0002
3.6700,2.0314,-0.0002
3.6800,2.0424,-0.0002
3.6900,2.0535,-0.0002
3.7000,2.0646,-0.0002
3.7100,2.0758,-0.0002
3.7200,2.0869,-0.0002
3.7300,2.0981,-0.0002
3.7400,2.1094,-0.0002
3.7500,2.1206,-0.0002
3.7600,2.1319,-0.0002
3.7700,2.1433,-0.0002
3.7800,2.1546,-0.0002
3.7900,2.1660,-0.0002
3.8000,2.1774,-0.0002
3.8100,2.1889,-0.0002
3.8200,2.2003,-0.0002
3.8300,2.2118,-0.0002
3.8400,2.2234,-0.0002
3.8500,2.2349,-0.0002
3.8600,2.2465,-0.0002
3.8700,2.2582,-0.0002
3.8800,2.2698,-0.0002
3.8900,2.2815,-0.0002
3.9000,2.2932,-0.0002
3.9100,2.3050,-0.0002
3.9200,2.3167,-0.0002
3.9300,2.3285,-0.0002
3.9400,2.3404,-0.0002
3.9500,2.3522,-0.0002
3.9600,2.3641,-0.0002
3.9700,2.3761,-0.0002
3.9800,2.3880,-0.0002
3.9900,2.4000,-0.0002
4.0000,2.4120,-0.0002
4.0100,2.4241,-0.0002
4.0200,2.4361,-0.0002
4.0300,2.4482,-0.0002
4.0400,2.4604,-0.0002
4.0500,2.4725,-0.0002
4.0600,2.4847,-0.0002
4.0700,2.4970,-0.0002
4.0800,2.5092,-0.0002
4.0900,2.5215,-0.0002
4.1000,2.5338,-0.0002
4.1100,2.5462,-0.0002
4.1200,2.5585,-0.0002
4.1300,2.5709,-0.0002
4.1400,2.5834,-0.0002
4.1500,2.5958,-0.0002
4.1600,2.6083,-0.0002
4.1700,2.6209,-0.0002
4.1800,2.6334,-0.0002
4.1900,2.6460,-0.0002
4.2000,2.6586,-0.0002
4.2100,2.6713,-0.0002
4.2200,2.6839,-0.0002
4.2300,2.6966,-0.0002
4.2400,2.7094,-0.0002
4.2500,2.7221,-0.0002
4.2600,2.7349,-0.0002
4.2700,2.7478,-0.0002
4.2800,2.7606,-0.0002
4.2900,2.7735,-0.0002
4.3000,2.7864,-0.0003
4.3100,2.7994,-0.0003
4.3200,2.8123,-0.0003
4.3300,2.8253,-0.0003
4.3400,2.8384,-0.0003
4.3500,2.8514,-0.0003
4.3600,2.8645,-0.0003
4.3700,2.8777,-0.0003
4.3800,2.8908,-0.0003
4.3900,2.9040,-0.0003
4.4000,2.9172,-0.0003
4.4100,2.9305,-0.0003
4.4200,2.9437,-0.0003
4.4300,2.9570,-0.0003
4.4400,2.9704,-0.0003
