x_central,y_central,x_border1,y_border1,x_border2,y_border2,is_curve
9.301161577342071496e+01,-2.499203639982563985e+01,9.307835568327124065e+01,-2.449651063416542129e+01,9.294487586357018927e+01,-2.548756216548585840e+01,0.000000000000000000e+00
9.344609872143526275e+01,-2.505050368342658729e+01,9.351272561027080599e+01,-2.455496270864842145e+01,9.337947183259971951e+01,-2.554604465820475312e+01,0.000000000000000000e+00
9.387774198622261679e+01,-2.510848952446126958e+01,9.394425793424703386e+01,-2.461293364601927891e+01,9.381122603819819972e+01,-2.560404540290326025e+01,0.000000000000000000e+00
9.430655828658582607e+01,-2.516599879952250163e+01,9.437296542606959804e+01,-2.467042832842319910e+01,9.424015114710205410e+01,-2.566156927062180415e+01,0.000000000000000000e+00
9.473256034132796799e+01,-2.522303638520308411e+01,9.479886085759983416e+01,-2.472745163811931235e+01,9.466625982505610182e+01,-2.571862113228685587e+01,0.000000000000000000e+00
9.515576086925206312e+01,-2.527960715809584258e+01,9.522195700170735222e+01,-2.478400845748418746e+01,9.508956473679677401e+01,-2.577520585870749770e+01,0.000000000000000000e+00
9.557617258916120306e+01,-2.533571599479357417e+01,9.564226663228704695e+01,-2.484010366901537026e+01,9.551007854603535918e+01,-2.583132832057177808e+01,0.000000000000000000e+00
9.599380821985843681e+01,-2.539136777188910088e+01,9.605980252427602295e+01,-2.489574215533519563e+01,9.592781391544085068e+01,-2.588699338844300613e+01,0.000000000000000000e+00
9.640868048014684177e+01,-2.544656736597521984e+01,9.647457745367097459e+01,-2.495092879919458895e+01,9.634278350662270896e+01,-2.594220593275585074e+01,0.000000000000000000e+00
9.682080208882945271e+01,-2.550131965364475306e+01,9.688660419754556585e+01,-2.500566848347715165e+01,9.675499998011333957e+01,-2.599697082381235447e+01,0.000000000000000000e+00
9.723018576470933283e+01,-2.555562951149050832e+01,9.729589553406810865e+01,-2.505996609120329666e+01,9.716447599535055701e+01,-2.605129293177771999e+01,0.000000000000000000e+00
9.763684422658957374e+01,-2.560950181610529341e+01,9.770246424251945427e+01,-2.511382650553458973e+01,9.757122421065969320e+01,-2.610517712667599710e+01,0.000000000000000000e+00
9.804079019327319600e+01,-2.566294144408191613e+01,9.810632310331087069e+01,-2.516725460977824724e+01,9.797525728323552130e+01,-2.615862827838558502e+01,0.000000000000000000e+00
9.844203638356330544e+01,-2.571595327201319492e+01,9.850748489800244556e+01,-2.522025528739180089e+01,9.837658786912416531e+01,-2.621165125663458895e+01,0.000000000000000000e+00
9.884059551626290840e+01,-2.576854217649193401e+01,9.890596240932116245e+01,-2.527283342198792937e+01,9.877522862320465435e+01,-2.626425093099593866e+01,0.000000000000000000e+00
9.923648031017509652e+01,-2.582071303411095187e+01,9.930176842117974445e+01,-2.532499389733948902e+01,9.917119219917044859e+01,-2.631643217088241471e+01,0.000000000000000000e+00
9.962970348410291876e+01,-2.587247072146304561e+01,9.969491571869514246e+01,-2.537674159738469726e+01,9.956449124951069507e+01,-2.636819984554139396e+01,0.000000000000000000e+00
1.000202777568494668e+02,-2.592382011514103723e+01,1.000854170882075351e+02,-2.542808140623257884e+01,9.995513842549139838e+01,-2.641955882404949563e+01,0.000000000000000000e+00
1.004082158472177326e+02,-2.597476609173773099e+01,1.004732853172991014e+02,-2.547901820816854368e+01,1.003431463771363639e+02,-2.647051397530691830e+01,0.000000000000000000e+00
1.007935304740108506e+02,-2.602531352784594532e+01,1.008585331948135320e+02,-2.552955688766020970e+01,1.007285277532081693e+02,-2.652107016803168094e+01,0.000000000000000000e+00
1.011762343560318413e+02,-2.607546730005847735e+01,1.012411735108749866e+02,-2.557970232936343180e+01,1.011112952011886961e+02,-2.657123227075352290e+01,0.000000000000000000e+00
1.015563402120837679e+02,-2.612523228496814909e+01,1.016212190569076768e+02,-2.562945941812859019e+01,1.014914613672598591e+02,-2.662100515180770799e+01,0.000000000000000000e+00
1.019338607609696936e+02,-2.617461335916776832e+01,1.019986826256553627e+02,-2.567883303900704206e+01,1.018690388962840245e+02,-2.667039367932849458e+01,0.000000000000000000e+00
1.023088087214926958e+02,-2.622361539925013929e+01,1.023735770112010499e+02,-2.572782807725788246e+01,1.022440404317843416e+02,-2.671940272124239613e+01,0.000000000000000000e+00
1.026811968124557950e+02,-2.627224328180808044e+01,1.027459150089866284e+02,-2.577644941835493242e+01,1.026164786159249616e+02,-2.676803714526122846e+01,0.000000000000000000e+00
1.030510377526620971e+02,-2.632050188343439956e+01,1.031157094158328249e+02,-2.582470194799397234e+01,1.029863660894913693e+02,-2.681630181887482678e+01,0.000000000000000000e+00
1.034183442609146368e+02,-2.636839608072190799e+01,1.034829730299590693e+02,-2.587259055210024883e+01,1.033537154918702043e+02,-2.686420160934356716e+01,0.000000000000000000e+00
1.037831290560164916e+02,-2.641593075026341353e+01,1.038477186510034755e+02,-2.592012011683627648e+01,1.037185394610295077e+02,-2.691174138369055058e+01,0.000000000000000000e+00
1.041454048567706963e+02,-2.646311076865172751e+01,1.042099590800428928e+02,-2.596729552860990964e+01,1.040808506334984997e+02,-2.695892600869354538e+01,0.000000000000000000e+00
1.045051843819803139e+02,-2.650994101247966128e+01,1.045697071196129713e+02,-2.601412167408271259e+01,1.044406616443476565e+02,-2.700576035087660998e+01,0.000000000000000000e+00
1.048624803504484078e+02,-2.655642635834002618e+01,1.049269755737282992e+02,-2.606060344017863528e+01,1.047979851271685163e+02,-2.705224927650141709e+01,0.000000000000000000e+00
1.052173054809780837e+02,-2.660257168282563356e+01,1.052817772479025535e+02,-2.610674571409301947e+01,1.051528337140536138e+02,-2.709839765155824765e+01,0.000000000000000000e+00
1.055696724923723337e+02,-2.664838186252929120e+01,1.056341249491684238e+02,-2.615255338330189971e+01,1.055052200355762437e+02,-2.714421034175668268e+01,0.000000000000000000e+00
1.059195941034342638e+02,-2.669386177404381044e+01,1.059840314860979049e+02,-2.619803133557168451e+01,1.058551567207706228e+02,-2.718969221251593638e+01,0.000000000000000000e+00
1.062670830329668945e+02,-2.673901629396199908e+01,1.063315096688222354e+02,-2.624318445896916074e+01,1.062026563971115536e+02,-2.723484812895483742e+01,0.000000000000000000e+00
1.066121519997733458e+02,-2.678385029887667201e+01,1.066765723090519344e+02,-2.628801764187186052e+01,1.065477316904947571e+02,-2.727968295588148351e+01,0.000000000000000000e+00
1.069548137226565956e+02,-2.682836866538063703e+01,1.070192322200965265e+02,-2.633253577297879033e+01,1.068903952252166647e+02,-2.732420155778248372e+01,0.000000000000000000e+00
1.072950809204197640e+02,-2.687257627006670546e+01,1.073595022168846072e+02,-2.637674374132157595e+01,1.072306596239549208e+02,-2.736840879881183497e+01,0.000000000000000000e+00
1.076329663118659283e+02,-2.691647798952768866e+01,1.076973951159832978e+02,-2.642064643627597675e+01,1.075685375077485588e+02,-2.741230954277940057e+01,0.000000000000000000e+00
1.079684826157980808e+02,-2.696007870035639442e+01,1.080329237356177146e+02,-2.646424874757379797e+01,1.079040414959784471e+02,-2.745590865313899087e+01,0.000000000000000000e+00
1.083016425510193272e+02,-2.700338327914563763e+01,1.083661008956904652e+02,-2.650755556531526125e+01,1.082371842063481893e+02,-2.749921099297601401e+01,0.000000000000000000e+00
1.086324588363327450e+02,-2.704639660248822608e+01,1.086969394178006638e+02,-2.655057177998176954e+01,1.085679782548648262e+02,-2.754222142499468262e+01,0.000000000000000000e+00
1.089609441905413405e+02,-2.708912354697697111e+01,1.090254521252627171e+02,-2.659330228244913386e+01,1.088964362558199639e+02,-2.758494481150480837e+01,0.000000000000000000e+00
1.092871113324482195e+02,-2.713156898920468052e+01,1.093516518431251825e+02,-2.663575196400127254e+01,1.092225708217712565e+02,-2.762738601440808850e+01,0.000000000000000000e+00
1.096109729808564026e+02,-2.717373780576416920e+01,1.096755513981887731e+02,-2.667792571634435106e+01,1.095463945635240322e+02,-2.766954989518398733e+01,0.000000000000000000e+00
1.099325418545689956e+02,-2.721563487324824138e+01,1.099971636190246045e+02,-2.671982843162142629e+01,1.098679200901133868e+02,-2.771144131487505646e+01,0.000000000000000000e+00
1.102518306723890191e+02,-2.725726506824971551e+01,1.103165013359916173e+02,-2.676146500242761306e+01,1.101871600087864209e+02,-2.775306513407181797e+01,0.000000000000000000e+00
1.105688521531195647e+02,-2.729863326736139584e+01,1.106335773812538577e+02,-2.680284032182569831e+01,1.105041269249852718e+02,-2.779442621289709336e+01,0.000000000000000000e+00
1.108836190155636672e+02,-2.733974434717609370e+01,1.109484045887972314e+02,-2.684395928336234860e+01,1.108188334423301029e+02,-2.783552941098983879e+01,0.000000000000000000e+00
1.111961439785244039e+02,-2.738060318428662399e+01,1.112609957944457335e+02,-2.688482678108483270e+01,1.111312921626030743e+02,-2.787637958748841527e+01,0.000000000000000000e+00
1.115064397608048239e+02,-2.742121465528579094e+01,1.115713638358772357e+02,-2.692544770955827360e+01,1.114415156857324121e+02,-2.791698160101330828e+01,0.000000000000000000e+00
1.118145190812079903e+02,-2.746158363676641301e+01,1.118795215526385789e+02,-2.696582696388352218e+01,1.117495166097774018e+02,-2.795734030964930383e+01,0.000000000000000000e+00
1.121203946585369664e+02,-2.750171500532129087e+01,1.121854817861602243e+02,-2.700596943971555319e+01,1.120553075309137085e+02,-2.799746057092702856e+01,0.000000000000000000e+00
1.124240792115948153e+02,-2.754161363754324299e+01,1.124892573797699953e+02,-2.704588003328251844e+01,1.123589010434196354e+02,-2.803734724180396753e+01,0.000000000000000000e+00
1.127255854591845861e+02,-2.758128441002507358e+01,1.127908611787063080e+02,-2.708556364140535777e+01,1.126603097396628641e+02,-2.807700517864478940e+01,0.000000000000000000e+00
1.130249261201093560e+02,-2.762073219935959756e+01,1.130903060301305061e+02,-2.712502516151806375e+01,1.129595462100882060e+02,-2.811643923720113136e+01,0.000000000000000000e+00
1.133221139131721742e+02,-2.765996188213962625e+01,1.133876047831383715e+02,-2.716426949168858229e+01,1.132566230432059768e+02,-2.815565427259067022e+01,0.000000000000000000e+00
1.136171615571760753e+02,-2.769897833495796036e+01,1.136827702887707687e+02,-2.720330153064033141e+01,1.135515528255813820e+02,-2.819465513927558931e+01,0.000000000000000000e+00
1.139100817709241653e+02,-2.773778643440742897e+01,1.139758154000233787e+02,-2.724212617777447321e+01,1.138443481418249519e+02,-2.823344669104038474e+01,0.000000000000000000e+00
1.142008872732194789e+02,-2.777639105708082212e+01,1.142667529718552828e+02,-2.728074833319271875e+01,1.141350215745836749e+02,-2.827203378096892550e+01,0.000000000000000000e+00
1.144895907828650934e+02,-2.781479707957096537e+01,1.145555958611965650e+02,-2.731917289772099267e+01,1.144235857045336218e+02,-2.831042126142093807e+01,0.000000000000000000e+00
1.147762050186640579e+02,-2.785300937847065939e+01,1.148423569269546931e+02,-2.735740477293363782e+01,1.147100531103734227e+02,-2.834861398400768095e+01,0.000000000000000000e+00
1.150607426994194213e+02,-2.789103283037272618e+01,1.151270490300197196e+02,-2.739544886117847966e+01,1.149944363688191231e+02,-2.838661679956697270e+01,0.000000000000000000e+00
1.153432165439342754e+02,-2.792887231186996289e+01,1.154096850332681612e+02,-2.743331006560248397e+01,1.152767480546003895e+02,-2.842443455813744180e+01,0.000000000000000000e+00
1.156236392710116547e+02,-2.796653269955518795e+01,1.156902778015654718e+02,-2.747099329017826719e+01,1.155570007404578377e+02,-2.846207210893210870e+01,0.000000000000000000e+00
1.159020235994545942e+02,-2.800401887002120915e+01,1.159688402017669659e+02,-2.750850343973126400e+01,1.158352069971422225e+02,-2.849953430031115431e+01,0.000000000000000000e+00
1.161783822480662280e+02,-2.804133569986083785e+01,1.162453851027174920e+02,-2.754584541996769786e+01,1.161113793934149641e+02,-2.853682597975397783e+01,0.000000000000000000e+00
1.164527279356495484e+02,-2.807848806566688893e+01,1.165199253752489881e+02,-2.758302413750331539e+01,1.163855304960501087e+02,-2.857395199383046247e+01,0.000000000000000000e+00
1.167250733810076468e+02,-2.811548084403215952e+01,1.167924738921767016e+02,-2.762004449989282406e+01,1.166576728698385921e+02,-2.861091718817149498e+01,0.000000000000000000e+00
1.169954313029435866e+02,-2.815231891154947874e+01,1.170630435282934201e+02,-2.765691141566024314e+01,1.169278190775937531e+02,-2.864772640743871435e+01,0.000000000000000000e+00
1.172638144202604167e+02,-2.818900714481164016e+01,1.173316471603616975e+02,-2.769362979432985483e+01,1.171959816801591359e+02,-2.868438449529342549e+01,0.000000000000000000e+00
1.175302354517612002e+02,-2.822555042041146223e+01,1.175982976671042195e+02,-2.773020454645812194e+01,1.174621732364181810e+02,-2.872089629436480251e+01,0.000000000000000000e+00
1.177947071162489721e+02,-2.826195361494175273e+01,1.178630079291918520e+02,-2.776664058366623422e+01,1.177264063033060921e+02,-2.875726664621727124e+01,0.000000000000000000e+00
1.180572421325268522e+02,-2.829822160499533368e+01,1.181257908292295724e+02,-2.780294281867357142e+01,1.179886934358241319e+02,-2.879350039131709593e+01,0.000000000000000000e+00
1.183178532193978327e+02,-2.833435926716499864e+01,1.183866592517398999e+02,-2.783911616533182709e+01,1.182490471870557656e+02,-2.882960236899817019e+01,0.000000000000000000e+00
1.185765530956650338e+02,-2.837037147804356252e+01,1.186456260831440375e+02,-2.787516553866003122e+01,1.185074801081860301e+02,-2.886557741742709382e+01,0.000000000000000000e+00
1.188333544801314758e+02,-2.840626311422384376e+01,1.189027042117401294e+02,-2.791109585488028699e+01,1.187640047485228223e+02,-2.890143037356740052e+01,0.000000000000000000e+00
1.190882700916002221e+02,-2.844203905229864660e+01,1.191579065276790175e+02,-2.794691203145425362e+01,1.190186336555214268e+02,-2.893716607314303957e+01,0.000000000000000000e+00
1.193413126488743643e+02,-2.847770416886078237e+01,1.194112459229371410e+02,-2.798261898712044626e+01,1.192713793748115876e+02,-2.897278935060111849e+01,0.000000000000000000e+00
1.195924948707569229e+02,-2.851326334050305888e+01,1.196627352912861397e+02,-2.801822164193224296e+01,1.195222544502277060e+02,-2.900830503907387481e+01,0.000000000000000000e+00
1.198418294760509895e+02,-2.854872144381829457e+01,1.199123875282597709e+02,-2.805372491729664119e+01,1.197712714238422080e+02,-2.904371797033994795e+01,0.000000000000000000e+00
1.200893291835595988e+02,-2.858408335539929013e+01,1.201602155311171316e+02,-2.808913373601368590e+01,1.200184428360020661e+02,-2.907903297478489435e+01,0.000000000000000000e+00
1.203350067120858427e+02,-2.861935395183886044e+01,1.204062321988028117e+02,-2.812445302231666489e+01,1.202637812253688736e+02,-2.911425488136105599e+01,0.000000000000000000e+00
1.205788747804327556e+02,-2.865453810972982041e+01,1.206504504319031525e+02,-2.815968770191288328e+01,1.205072991289623587e+02,-2.914938851754675753e+01,0.000000000000000000e+00
1.208209461074034010e+02,-2.868964070566497782e+01,1.208928831325990529e+02,-2.819484270202510956e+01,1.207490090822077491e+02,-2.918443870930484607e+01,0.000000000000000000e+00
1.210612334118008135e+02,-2.872466661623714046e+01,1.211335432046147673e+02,-2.822992295143363606e+01,1.209889236189868598e+02,-2.921941028104064486e+01,0.000000000000000000e+00
1.212997494124281275e+02,-2.875962071803911968e+01,1.213724435531627819e+02,-2.826493338051889381e+01,1.212270552716934731e+02,-2.925430805555934555e+01,0.000000000000000000e+00
1.215365068280883207e+02,-2.879450788766371971e+01,1.216095970848841432e+02,-2.829987892130456828e+01,1.214634165712924982e+02,-2.928913685402287115e+01,0.000000000000000000e+00
1.217715183775845276e+02,-2.882933300170376612e+01,1.218450167077850210e+02,-2.833476450750125508e+01,1.216980200473840341e+02,-2.932390149590627715e+01,0.000000000000000000e+00
1.220047967797197686e+02,-2.886410093675205957e+01,1.220787153311681124e+02,-2.836959507455042839e+01,1.219308782282714247e+02,-2.935860679895369074e+01,0.000000000000000000e+00
1.222363547532970784e+02,-2.889881656940140786e+01,1.223107058655597257e+02,-2.840437555966889605e+01,1.221620036410344312e+02,-2.939325757913391968e+01,0.000000000000000000e+00
1.224662050171195489e+02,-2.893348477624462589e+01,1.225410012226319907e+02,-2.843911090189350332e+01,1.223914088116071071e+02,-2.942785865059574846e+01,0.000000000000000000e+00
1.226943602899902572e+02,-2.896811043387452855e+01,1.227696143151197248e+02,-2.847380604212607125e+01,1.226191062648607897e+02,-2.946241482562298586e+01,0.000000000000000000e+00
1.229208332907122241e+02,-2.900269841888391653e+01,1.229965580567322831e+02,-2.850846592317849826e+01,1.228451085246921650e+02,-2.949693091458933480e+01,0.000000000000000000e+00
1.231456367380885268e+02,-2.903725360786561183e+01,1.232218453620599945e+02,-2.854309548981798272e+01,1.230694281141170592e+02,-2.953141172591324093e+01,0.000000000000000000e+00
1.233687833509222571e+02,-2.907178087741241157e+01,1.234454891464749267e+02,-2.857769968881216371e+01,1.232920775553695876e+02,-2.956586206601265943e+01,0.000000000000000000e+00
1.235902858480164213e+02,-2.910628510411713421e+01,1.236675023260257689e+02,-2.861228346897426178e+01,1.235130693700070736e+02,-2.960028673926000664e+01,0.000000000000000000e+00
