x_central,y_central,x_border1,y_border1,x_border2,y_border2
-1.140040549999999939e+02,-1.123756529999999998e+02,-1.190839473836605009e+02,-1.071191528934245270e+02,-1.086336845019249751e+02,-1.179327299936546183e+02
-1.176010880000000043e+02,-1.158518329999999992e+02,-1.226639168649972476e+02,-1.105955445867039089e+02,-1.122219190469733405e+02,-1.214365494095228684e+02
-1.212036889999999971e+02,-1.193218389999999971e+02,-1.262468563179114796e+02,-1.140632974337908365e+02,-1.158185885699490285e+02,-1.249369163243353285e+02
-1.248135209999999944e+02,-1.227838229999999982e+02,-1.298344201822751245e+02,-1.175205875500672335e+02,-1.194247170522378383e+02,-1.284327203271411975e+02
-1.284322520000000054e+02,-1.262359359999999953e+02,-1.334282708434077449e+02,-1.209656001742375651e+02,-1.230434038038539484e+02,-1.319206703050395220e+02
-1.320615459999999928e+02,-1.296763280000000123e+02,-1.370300611521606129e+02,-1.243965214521471125e+02,-1.266756755750578805e+02,-1.353996382978725421e+02
-1.357030680000000018e+02,-1.331031499999999994e+02,-1.406414424978325712e+02,-1.278115433140153954e+02,-1.303225732100155199e+02,-1.388685009706651954e+02
-1.393584830000000068e+02,-1.365145540000000040e+02,-1.442708498401923691e+02,-1.312015183303118704e+02,-1.340964935889537060e+02,-1.422057286096949724e+02
-1.430294570000000078e+02,-1.399086910000000046e+02,-1.479137411460795875e+02,-1.345711828379120334e+02,-1.378987646005245722e+02,-1.455154722068926674e+02
-1.467176540000000102e+02,-1.432837120000000084e+02,-1.515710607261056566e+02,-1.379194600343488446e+02,-1.417200003225378850e+02,-1.488073936273342213e+02
-1.504247400000000141e+02,-1.466377669999999966e+02,-1.552437723098200308e+02,-1.412452952479264923e+02,-1.455617286895649443e+02,-1.520794510219348012e+02
-1.541523799999999937e+02,-1.499690070000000048e+02,-1.589348401655670671e+02,-1.445454071101884210e+02,-1.494261373858190609e+02,-1.553288527768764311e+02
-1.579022400000000061e+02,-1.532755850000000066e+02,-1.626452175344973057e+02,-1.478187485440253681e+02,-1.533134256357110985e+02,-1.585550554024263761e+02
-1.616759830000000022e+02,-1.565556500000000142e+02,-1.664010574876450050e+02,-1.510358287088524207e+02,-1.571024282420028442e+02,-1.618984662869035276e+02
-1.654749480000000119e+02,-1.598076379999999972e+02,-1.701953986015183773e+02,-1.542077878128409907e+02,-1.608447299331911609e+02,-1.653004457204465325e+02
-1.692990540000000124e+02,-1.630312069999999949e+02,-1.740136387989448679e+02,-1.573521356697948477e+02,-1.646144902667034842e+02,-1.686741157028484679e+02
-1.731478400000000022e+02,-1.662263470000000041e+02,-1.778566075338507630e+02,-1.604673341234600628e+02,-1.684099552048833175e+02,-1.720209714630866529e+02
-1.770208419999999876e+02,-1.693930469999999957e+02,-1.817232023137489989e+02,-1.635541415820574969e+02,-1.722319236332567982e+02,-1.753394312691731329e+02
-1.809175979999999981e+02,-1.725312979999999925e+02,-1.856129622391425471e+02,-1.666125498501137940e+02,-1.760786693479862492e+02,-1.786310164771692826e+02
-1.848376470000000040e+02,-1.756410869999999989e+02,-1.895254383474296560e+02,-1.696425554061044068e+02,-1.799509647284642426e+02,-1.818941208538231251e+02
-1.887805250000000115e+02,-1.787224060000000065e+02,-1.934229555318362941e+02,-1.726924857055786617e+02,-1.838971273117806504e+02,-1.850653116447888067e+02
-1.927457689999999957e+02,-1.817752439999999865e+02,-1.973127443243478183e+02,-1.757543648792404554e+02,-1.879068419890097630e+02,-1.881546510556995315e+02
-1.967329190000000096e+02,-1.847995889999999974e+02,-2.012251400344848662e+02,-1.787887682426215292e+02,-1.919383829838500617e+02,-1.912149226148512753e+02
-2.007415110000000027e+02,-1.877954330000000027e+02,-2.051596725148194764e+02,-1.817956621852964929e+02,-1.959918836031802414e+02,-1.942453275411052402e+02
