x_central,y_central,x_border1,y_border1,x_border2,y_border2,segment_type
1.072725187492499899e+01,4.737896472704580475e+00,1.071994177916138646e+01,4.588074703592321946e+00,1.073456197068861151e+01,4.887718241816839004e+00,0
1.001643479807137105e+01,4.772578621587213021e+00,1.000912470230775853e+01,4.622756852474954492e+00,1.002374489383498357e+01,4.922400390699471551e+00,0
9.305617721217743110e+00,4.807260770469846456e+00,9.298307625454130587e+00,4.657439001357587927e+00,9.312927816981355633e+00,4.957082539582104985e+00,0
8.594800644364115172e+00,4.841942919352479890e+00,8.587490548600502649e+00,4.692121150240221361e+00,8.602110740127727695e+00,4.991764688464738420e+00,0
7.883983567510457924e+00,4.876625068235115101e+00,7.876673471746845401e+00,4.726803299122856572e+00,7.891293663274070447e+00,5.026446837347373631e+00,0
7.173166490656656791e+00,4.911307217117756529e+00,7.165856394893044268e+00,4.761485448005498000e+00,7.180476586420269314e+00,5.061128986230015059e+00,0
6.462349413802857434e+00,4.945989366000398846e+00,6.455039318039244911e+00,4.796167596888140316e+00,6.469659509566469957e+00,5.095811135112657375e+00,0
5.751532336949062518e+00,4.980671514883040274e+00,5.744222241185449995e+00,4.830849745770781745e+00,5.758842432712675041e+00,5.130493283995298803e+00,0
5.040715260095264050e+00,5.015353663765682590e+00,5.033405164331651527e+00,4.865531894653424061e+00,5.048025355858876573e+00,5.165175432877941120e+00,0
4.329898183241470910e+00,5.050035812648324018e+00,4.322588087477858387e+00,4.900214043536065489e+00,4.337208279005083433e+00,5.199857581760582548e+00,0
4.329898183241470910e+00,5.050035812648324018e+00,4.322588087477877927e+00,4.900214043536064601e+00,4.337208279005063893e+00,5.199857581760583436e+00,0
4.326931355275226210e+00,5.050180569960134314e+00,4.319621259511633227e+00,4.900358800847874896e+00,4.334241451038819193e+00,5.200002339072393731e+00,0
4.326931355275226210e+00,5.050180569960134314e+00,4.475805573884533040e+00,5.068523607698423028e+00,4.178057136665919380e+00,5.031837532221845599e+00,1
4.391440740391471032e+00,4.526614929460941461e+00,4.491063798988080613e+00,4.638754334648665711e+00,4.291817681794861450e+00,4.414475524273217211e+00,1
5.137889551350101058e+00,4.329736799532392766e+00,5.166538495336082448e+00,4.476975510503685918e+00,5.109240607364119668e+00,4.182498088561099614e+00,1
5.905200646632176031e+00,4.232075385641045351e+00,5.920055415679534860e+00,4.381338026099230731e+00,5.890345877584817202e+00,4.082812745182859970e+00,1
6.676834882323883669e+00,4.176579402624816417e+00,6.685150345483926060e+00,4.326348735508534382e+00,6.668519419163841278e+00,4.026810069741098452e+00,1
7.449900128906145724e+00,4.146310887723713812e+00,7.454082081099596024e+00,4.296252580644167374e+00,7.445718176712695424e+00,3.996369194803259806e+00,1
8.223461332664722789e+00,4.133443182468341526e+00,8.224705673211692769e+00,4.283438021101552806e+00,8.222216992117752810e+00,3.983448343835130245e+00,1
8.997134740525567054e+00,4.133475200973034447e+00,8.997128532769618658e+00,4.283475200844580222e+00,8.997140948281515449e+00,3.983475201101488672e+00,1
8.997134740525567054e+00,4.133475200973034447e+00,8.995855651159430977e+00,4.283469747308537912e+00,8.998413829891703131e+00,3.983480654637530982e+00,0
9.101591006917997717e+00,4.134365959356142817e+00,9.100311917551861640e+00,4.284360505691646281e+00,9.102870096284133794e+00,3.984371413020639352e+00,0
9.101591006917997717e+00,4.134365959356142817e+00,9.099288674585539027e+00,4.284348289201465043e+00,9.103893339250456407e+00,3.984383629510821034e+00,0
9.945938914357714822e+00,4.147327282794357473e+00,9.942797503636873202e+00,4.297294384315600624e+00,9.949080325078556442e+00,3.997360181273113877e+00,0
1.079009083985878448e+01,4.169735526571434647e+00,1.078541348365677699e+01,4.319662583298896408e+00,1.079476819606079196e+01,4.019808469843972887e+00,0
1.163399917531245187e+01,4.199990619908299472e+00,1.162803268792253242e+01,4.349871909695337102e+00,1.163996566270237132e+01,4.050109330121261841e+00,0
1.247764281736820990e+01,4.236913742130901994e+00,1.247056933574546100e+01,4.386746868834353386e+00,1.248471629899095880e+01,4.087080615427450603e+00,0
1.332101312933742499e+01,4.279632969124802955e+00,1.331298571051685720e+01,4.429418016933585278e+00,1.332904054815799277e+01,4.129847921316020631e+00,0
1.416411867213494169e+01,4.327296915985948011e+00,1.415525926242358246e+01,4.477035056950654734e+00,1.417297808184630092e+01,4.177558775021241289e+00,0
1.500696278356889835e+01,4.379383898602971392e+00,1.499771057383869710e+01,4.529098282063975134e+00,1.501621499329909959e+01,4.229669515141967651e+00,0
1.500696278356889835e+01,4.379383898602971392e+00,1.499724432431046317e+01,4.529068739350597284e+00,1.501668124282733352e+01,4.229699057855345501e+00,0
1.517982929378400136e+01,4.390607454230129214e+00,1.517011083452556619e+01,4.540292294977755105e+00,1.518954775304243654e+01,4.240922613482503323e+00,0
1.517982929378400136e+01,4.390607454230129214e+00,1.516975393192480936e+01,4.540268695316144409e+00,1.518990465564319337e+01,4.240946213144114019e+00,1
1.594321143430442689e+01,4.441999192309917355e+00,1.593712726625241949e+01,4.591875751181259346e+00,1.594929560235643429e+01,4.292122633438575363e+00,1
1.618347267404826084e+01,4.431349882771296933e+00,1.621712626318453943e+01,4.285173838433497195e+00,1.614981908491198226e+01,4.577525927109096671e+00,1
1.542608108046110793e+01,4.322942116049701688e+00,1.544733443188113320e+01,4.174455432965268109e+00,1.540482772904108266e+01,4.471428799134135268e+00,1
1.466868948687395324e+01,4.214534349328107332e+00,1.468994283829397851e+01,4.066047666243673753e+00,1.464743613545392797e+01,4.363021032412540912e+00,1
1.391129789328679855e+01,4.106126582606512088e+00,1.393255124470682382e+01,3.957639899522078952e+00,1.389004454186677329e+01,4.254613265690945667e+00,1
1.315390629969964387e+01,3.997718815884917731e+00,1.317515965111966914e+01,3.849232132800484596e+00,1.313265294827961860e+01,4.146205498969351311e+00,1
1.239651470611248918e+01,3.889311049163322487e+00,1.241776805753251445e+01,3.740824366078889351e+00,1.237526135469246391e+01,4.037797732247756066e+00,1
1.163912311252533627e+01,3.780903282441728130e+00,1.166037268503002622e+01,3.632416058518698421e+00,1.161787354002064632e+01,3.929390506364757840e+00,1
1.092877903481819324e+01,3.679267688254001190e+00,1.095002457807690988e+01,3.530779887773146886e+00,1.090753349155947660e+01,3.827755488734855494e+00,1
1.092877903481819324e+01,3.679267688254001190e+00,1.090728995768269272e+01,3.827720440211869857e+00,1.095026811195369376e+01,3.530814936296132522e+00,0
1.093171916855462911e+01,3.679693283332689191e+00,1.091023009141912858e+01,3.828146035290557858e+00,1.095320824569012963e+01,3.531240531374820524e+00,0
1.093171916855462911e+01,3.679693283332689191e+00,1.091023009141913924e+01,3.828146035290559634e+00,1.095320824569011897e+01,3.531240531374818747e+00,0
1.171505479976226560e+01,3.793083972154511319e+00,1.169356572262677574e+01,3.941536724112381762e+00,1.173654387689775547e+01,3.644631220196640875e+00,0
1.249839043096989855e+01,3.906474660976333446e+00,1.247690135383440868e+01,4.054927412934203446e+00,1.251987950810538841e+01,3.758021909018463003e+00,0
1.328172606217752971e+01,4.019865349798156018e+00,1.326023698504203985e+01,4.168318101756026017e+00,1.330321513931301958e+01,3.871412597840285574e+00,0
1.406506169338515733e+01,4.133256038619976813e+00,1.404357261624966746e+01,4.281708790577846813e+00,1.408655077052064719e+01,3.984803286662106370e+00,0
1.484839732459278494e+01,4.246646727441797609e+00,1.482690824745729508e+01,4.395099479399667608e+00,1.486988640172827481e+01,4.098193975483927609e+00,0
1.563173295580045519e+01,4.360037416263625509e+00,1.561024387866496532e+01,4.508490168221495509e+00,1.565322203293594505e+01,4.211584664305755510e+00,0
1.641506858700812543e+01,4.473428105085452522e+00,1.639357950987263735e+01,4.621880857043322521e+00,1.643655766414361352e+01,4.324975353127582522e+00,0
1.641506858700812543e+01,4.473428105085452522e+00,1.639357950987265866e+01,4.621880857043326074e+00,1.643655766414359221e+01,4.324975353127578970e+00,0
1.641800872074456308e+01,4.473853700164140079e+00,1.639651964360909631e+01,4.622306452122013631e+00,1.643949779788002985e+01,4.325400948206266527e+00,0
1.641800872074456308e+01,4.473853700164140079e+00,1.643925565086421869e+01,4.325366098121105729e+00,1.639676179062490746e+01,4.622341302207174429e+00,1
1.566221768285797111e+01,4.365708379301699082e+00,1.568346790876367614e+01,4.217221248886446006e+00,1.564096745695226609e+01,4.514195509716952159e+00,1
1.486526006857637050e+01,4.251637407472121488e+00,1.488651341999639577e+01,4.103150724387687909e+00,1.484400671715634523e+01,4.400124090556555068e+00,1
1.406830245429476811e+01,4.137566435642544782e+00,1.408955580571479338e+01,3.989079752558111647e+00,1.404704910287474284e+01,4.286053118726978362e+00,1
1.327134484001316750e+01,4.023495463812968076e+00,1.329259819143319277e+01,3.875008780728534941e+00,1.325009148859314223e+01,4.171982146897401655e+00,1
1.247438722573156511e+01,3.909424491983391370e+00,1.249564057715159038e+01,3.760937808898958234e+00,1.245313387431153984e+01,4.057911175067824949e+00,1
1.167742961144996272e+01,3.795353520153814220e+00,1.169869013795833723e+01,3.646867864238548584e+00,1.165616908494158821e+01,3.943839176069079855e+00,1
1.092756038911138283e+01,3.687946176376958540e+00,1.094882854110792003e+01,3.539461612496896503e+00,1.090629223711484563e+01,3.836430740257020577e+00,1
1.092756038911138283e+01,3.687946176376958540e+00,1.090677865079814879e+01,3.836499598931540689e+00,1.094834212742461688e+01,3.539392753822376392e+00,0
1.093050407485151077e+01,3.688357980465183150e+00,1.090972233653827672e+01,3.836911403019765299e+00,1.095128581316474481e+01,3.539804557910601002e+00,0
1.093050407485151077e+01,3.688357980465183150e+00,1.090972233653828383e+01,3.836911403019766187e+00,1.095128581316473770e+01,3.539804557910600114e+00,0
1.171436553479432696e+01,3.798015526243846196e+00,1.169358379648110002e+01,3.946568948798429233e+00,1.173514727310755390e+01,3.649462103689263159e+00,0
1.249822699473713961e+01,3.907673072022508798e+00,1.247744525642391267e+01,4.056226494577091835e+00,1.251900873305036654e+01,3.759119649467925761e+00,0
1.328208845467996113e+01,4.017330617801172288e+00,1.326130671636673419e+01,4.165884040355755324e+00,1.330287019299318807e+01,3.868777195246589251e+00,0
1.406594991462279154e+01,4.126988163579837554e+00,1.404516817630956460e+01,4.275541586134420591e+00,1.408673165293601848e+01,3.978434741025254517e+00,0
1.484981137456562017e+01,4.236645709358501932e+00,1.482902963625239323e+01,4.385199131913084969e+00,1.487059311287884711e+01,4.088092286803918896e+00,0
1.563367283450845413e+01,4.346303255137167199e+00,1.561289109619522719e+01,4.494856677691750235e+00,1.565445457282168107e+01,4.197749832582584162e+00,0
1.641753429445128631e+01,4.455960800915832465e+00,1.639675255613805760e+01,4.604514223470415502e+00,1.643831603276451503e+01,4.307407378361249428e+00,0
1.641753429445128631e+01,4.455960800915832465e+00,1.639675255613810023e+01,4.604514223470421719e+00,1.643831603276447240e+01,4.307407378361243211e+00,0
1.642047798019141780e+01,4.456372605004056631e+00,1.639969624187823172e+01,4.604926027558645885e+00,1.644125971850460388e+01,4.307819182449467377e+00,0
1.642047798019141780e+01,4.456372605004056631e+00,1.644174606772826053e+01,4.307888031891139669e+00,1.639920989265457507e+01,4.604857178116973593e+00,1
1.576147223764150951e+01,4.361980362591275195e+00,1.578273273384776232e+01,4.213494702337283293e+00,1.574021174143525670e+01,4.510466022845267098e+00,1
1.506126415214146164e+01,4.261757445632363250e+00,1.508251750356148690e+01,4.113270762547929671e+00,1.504001080072143637e+01,4.410244128716796830e+00,1
1.436105606664141376e+01,4.161534528673451305e+00,1.438230941806143903e+01,4.013047845589017726e+00,1.433980271522138850e+01,4.310021211757884885e+00,1
1.366084798114136589e+01,4.061311611714538472e+00,1.368210133256139116e+01,3.912824928630105337e+00,1.363959462972134062e+01,4.209798294798972051e+00,1
1.296063989564131802e+01,3.961088694755626083e+00,1.298189324706134329e+01,3.812602011671192948e+00,1.293938654422129275e+01,4.109575377840059218e+00,1
1.226043181014127192e+01,3.860865777796714138e+00,1.228168516156129719e+01,3.712379094712281002e+00,1.223917845872124666e+01,4.009352460881147273e+00,1
1.156022372464122405e+01,3.760642860837801749e+00,1.158047633544777533e+01,3.612016376806461260e+00,1.153997111383467278e+01,3.909269344869142238e+00,1
1.094294861225879067e+01,3.681338726310668719e+00,1.090375315271424306e+01,3.826127247786273777e+00,1.098214407180333829e+01,3.536550204835063660e+00,1
1.164294409087207605e+01,3.783035953432906773e+00,1.162137809606714356e+01,3.931477550931969045e+00,1.166451008567700853e+01,3.634594355933844501e+00,1
1.234293956948536142e+01,3.884733180555144827e+00,1.232137357468042893e+01,4.033174778054207543e+00,1.236450556429029390e+01,3.736291583056082555e+00,1
1.304293504809864679e+01,3.986430407677383325e+00,1.302136905329371430e+01,4.134872005176445597e+00,1.306450104290357928e+01,3.837988810178321053e+00,1
1.374293052671193216e+01,4.088127634799620935e+00,1.372136453190699967e+01,4.236569232298683652e+00,1.376449652151686465e+01,3.939686037300558663e+00,1
1.444292600532521753e+01,4.189824861921859878e+00,1.442136001052028504e+01,4.338266459420922594e+00,1.446449200013015002e+01,4.041383264422797161e+00,1
1.514292148393850290e+01,4.291522089044097044e+00,1.512135548913357042e+01,4.439963686543159760e+00,1.516448747874343539e+01,4.143080491545034327e+00,1
1.584291696255178650e+01,4.393219316166335986e+00,1.582135096774685401e+01,4.541660913665398702e+00,1.586448295735671898e+01,4.244777718667273270e+00,1
1.654291244116507187e+01,4.494916543288574040e+00,1.652134644636014116e+01,4.643358140787636756e+00,1.656447843597000258e+01,4.346474945789511324e+00,1
1.724290791977836079e+01,4.596613770410812094e+00,1.722134192497343008e+01,4.745055367909874811e+00,1.726447391458329150e+01,4.448172172911749378e+00,1
1.794290339839164261e+01,4.698310997533050148e+00,1.792133740358671190e+01,4.846752595032112865e+00,1.796446939319657332e+01,4.549869400033987432e+00,1
1.864289887700492798e+01,4.800008224655288203e+00,1.862133288219999727e+01,4.948449822154350919e+00,1.866446487180985869e+01,4.651566627156225486e+00,1
1.934289435561821335e+01,4.901705451777526257e+00,1.932132836081328264e+01,5.050147049276588973e+00,1.936446035042314406e+01,4.753263854278463540e+00,1
2.004288983423150228e+01,5.003402678899764311e+00,2.002132383942657157e+01,5.151844276398827027e+00,2.006445582903643299e+01,4.854961081400701595e+00,1
2.074288531284478410e+01,5.105099906022002365e+00,2.072131931803985339e+01,5.253541503521065081e+00,2.076445130764971481e+01,4.956658308522939649e+00,1
2.144288079145807302e+01,5.206797133144240419e+00,2.142131479665314231e+01,5.355238730643303136e+00,2.146444678626300373e+01,5.058355535645177703e+00,1
2.214287627007135484e+01,5.308494360266478473e+00,2.212131027526642413e+01,5.456935957765541190e+00,2.216444226487628555e+01,5.160052762767415757e+00,1
2.284287174868464376e+01,5.410191587388716528e+00,2.282130575387971305e+01,5.558633184887779244e+00,2.286443774348957447e+01,5.261749989889653811e+00,1
2.354286722729792913e+01,5.511888814510955470e+00,2.352130123249299842e+01,5.660330412010018186e+00,2.356443322210285984e+01,5.363447217011892754e+00,1
2.424286270591121450e+01,5.613586041633192636e+00,2.422129671110628379e+01,5.762027639132255352e+00,2.426442870071614522e+01,5.465144444134129920e+00,1
2.494285818452449632e+01,5.715283268755431578e+00,2.492129373144723203e+01,5.863725090232663639e+00,2.496442263760176061e+01,5.566841447278199517e+00,1
2.559582716682962555e+01,5.810134011351780536e+00,2.557426436652223245e+01,5.958576072920944711e+00,2.561738996713701866e+01,5.661691949782616362e+00,1
2.559582716682962555e+01,5.810134011351780536e+00,2.561748186553164430e+01,5.661705328058675768e+00,2.557417246812760681e+01,5.958562694644885305e+00,0
