x_central,y_central,x_border1,y_border1,x_border2,y_border2,segment_type
2.294187581789749856e+03,2.582096194789786296e+03,2.294080830760638037e+03,2.581990818237443818e+03,2.294294332818861676e+03,2.582201571342128773e+03,1
2.293717675201824477e+03,2.582572230594075791e+03,2.293610845537832120e+03,2.582466933761781092e+03,2.293824504865816834e+03,2.582677527426370489e+03,1
2.293248480095354353e+03,2.583048967216847359e+03,2.293141537767830869e+03,2.582943784810600391e+03,2.293355422422877837e+03,2.583154149623094327e+03,1
2.292779593816922898e+03,2.583526008039251337e+03,2.292672617412498766e+03,2.583420860291313147e+03,2.292886570221347029e+03,2.583631155787189527e+03,1
2.292310707538491442e+03,2.584003048861655316e+03,2.292203693509069581e+03,2.583897939406767364e+03,2.292417721567913304e+03,2.584108158316543268e+03,1
2.291842163078706108e+03,2.584480424944063088e+03,2.291735037074022330e+03,2.584375429615021858e+03,2.291949289083389885e+03,2.584585420273104319e+03,1
2.291374294819463103e+03,2.584958464252419617e+03,2.291267094504564284e+03,2.584853544795284506e+03,2.291481495134361921e+03,2.585063383709554728e+03,1
2.290906426560220098e+03,2.585436503560776600e+03,2.290799226245320824e+03,2.585331584103641489e+03,2.291013626875119371e+03,2.585541423017911711e+03,1
2.290438558300977547e+03,2.585914542869133584e+03,2.290331247567761693e+03,2.585809736349600371e+03,2.290545869034193402e+03,2.586019349388666797e+03,1
2.289971697842693175e+03,2.586393566389337593e+03,2.289864273036731447e+03,2.586288876795470060e+03,2.290079122648654902e+03,2.586498255983205127e+03,1
2.289504871881123563e+03,2.586872623598808786e+03,2.289397443301899784e+03,2.586767937876926680e+03,2.289612300460347342e+03,2.586977309320690892e+03,1
2.289038045919554406e+03,2.587351680808279525e+03,2.288930619098101943e+03,2.587246993282601125e+03,2.289145472741006870e+03,2.587456368333957926e+03,1
2.288571203870917543e+03,2.587830722340546799e+03,2.288463779953997346e+03,2.587726031834417881e+03,2.288678627787837740e+03,2.587935412846675717e+03,1
2.288104351327774566e+03,2.588309753645684850e+03,2.287996928557597585e+03,2.588205061962884884e+03,2.288211774097951547e+03,2.588414445328484817e+03,1
2.287637498784631589e+03,2.588788784950822901e+03,2.287530024591677375e+03,2.588684146058202259e+03,2.287744972977585803e+03,2.588893423843443543e+03,1
2.287171117927971409e+03,2.589268273981384937e+03,2.287063419486373732e+03,2.589163865908529260e+03,2.287278816369569086e+03,2.589372682054240613e+03,1
2.286706325137652129e+03,2.589749304074422980e+03,2.286598454139288151e+03,2.589645074291193851e+03,2.286814196136016108e+03,2.589853533857652110e+03,1
2.286241532347332395e+03,2.590230334167461024e+03,2.286133661348968417e+03,2.590126104384231894e+03,2.286349403345696373e+03,2.590334563950690153e+03,1
2.285776739557013116e+03,2.590711364260499067e+03,2.285668965358177957e+03,2.590607034389103319e+03,2.285884513755848275e+03,2.590815694131894816e+03,1
2.285311054658121975e+03,2.591191530478233744e+03,2.285203394113601917e+03,2.591087083328183326e+03,2.285418715202642034e+03,2.591295977628284163e+03,1
2.284845215515590098e+03,2.591671547333799026e+03,2.284737571735729489e+03,2.591567082906086398e+03,2.284952859295450708e+03,2.591776011761511654e+03,1
2.284379376373058676e+03,2.592151564189364308e+03,2.284271627755598274e+03,2.592047207898536271e+03,2.284487124990519078e+03,2.592255920480192344e+03,1
2.283914503193406745e+03,2.592632514470259139e+03,2.283806531427635946e+03,2.592528389075679570e+03,2.284022474959177543e+03,2.592736639864838708e+03,1
2.283450723454549916e+03,2.593114521360424533e+03,2.283342633409430164e+03,2.593010518753985707e+03,2.283558813499669668e+03,2.593218523966863359e+03,1
2.282986943715693087e+03,2.593596528250590382e+03,2.282878853670573335e+03,2.593492525644151556e+03,2.283095033760812839e+03,2.593700530857029207e+03,1
2.282523163976836258e+03,2.594078535140756230e+03,2.282415073931716506e+03,2.593974532534317404e+03,2.282631254021956011e+03,2.594182537747195056e+03,1
2.282059384237979430e+03,2.594560542030921624e+03,2.281951294192859677e+03,2.594456539424482798e+03,2.282167474283099182e+03,2.594664544637360450e+03,1
2.281595604499122601e+03,2.595042548921087018e+03,2.281487514454002849e+03,2.594938546314648192e+03,2.281703694544242353e+03,2.595146551527525844e+03,1
2.281131824760265772e+03,2.595524555811252867e+03,2.281023658334449919e+03,2.595420632645759270e+03,2.281239991186081625e+03,2.595628478976746464e+03,1
2.280668753987871241e+03,2.596007243429683513e+03,2.280560478777080334e+03,2.595903433609684726e+03,2.280777029198662149e+03,2.596111053249682300e+03,1
2.280205984929020360e+03,2.596490220744379712e+03,2.280097677266199753e+03,2.596386444782932358e+03,2.280314292591840967e+03,2.596593996705827067e+03,1
2.279743215870169024e+03,2.596973198059075912e+03,2.279634908207348417e+03,2.596869422097628558e+03,2.279851523532989631e+03,2.597076974020523267e+03,1
2.279280446811317688e+03,2.597456175373772112e+03,2.279172139148497081e+03,2.597352399412324758e+03,2.279388754474138295e+03,2.597559951335219466e+03,1
2.278817677752466352e+03,2.597939152688468766e+03,2.278709370089645745e+03,2.597835376727021412e+03,2.278925985415286959e+03,2.598042928649916121e+03,1
2.278354908693615016e+03,2.598422130003164966e+03,2.278246601030794409e+03,2.598318354041717612e+03,2.278463216356435623e+03,2.598525905964612321e+03,1
2.277892139634763680e+03,2.598905107317861166e+03,2.277783628484835845e+03,2.598801544147084314e+03,2.278000650784691516e+03,2.599008670488638018e+03,1
2.277431270466959177e+03,2.599389897263861258e+03,2.277322538398258530e+03,2.599286566062203292e+03,2.277540002535659823e+03,2.599493228465519223e+03,1
2.276970568485745389e+03,2.599874846717770652e+03,2.276861818570706419e+03,2.599771534298483402e+03,2.277079318400784359e+03,2.599978159137057901e+03,1
2.276509866504531601e+03,2.600359796171680046e+03,2.276401119561282940e+03,2.600256480624282176e+03,2.276618613447780263e+03,2.600463111719077915e+03,1
2.276049136625960273e+03,2.600844719120205809e+03,2.275940395315603837e+03,2.600741397644113022e+03,2.276157877936316709e+03,2.600948040596298597e+03,1
2.275588381768905947e+03,2.601329618336581916e+03,2.275479643119633693e+03,2.601226294059887550e+03,2.275697120418178201e+03,2.601432942613276282e+03,1
2.275127626911851621e+03,2.601814517552958023e+03,2.275018874536711792e+03,2.601711207723312327e+03,2.275236379286991450e+03,2.601917827382603718e+03,1
2.274667001028102732e+03,2.602299539052875843e+03,2.274558135847480571e+03,2.602196348101489093e+03,2.274775866208724892e+03,2.602402730004262594e+03,1
2.274207306816329037e+03,2.602785443899530947e+03,2.274098342654466705e+03,2.602682357472540843e+03,2.274316270978191369e+03,2.602888530326521050e+03,1
2.273747612604555343e+03,2.603271348746186504e+03,2.273638648442693011e+03,2.603168262319196401e+03,2.273856576766417675e+03,2.603374435173176607e+03,1
2.273287918392782103e+03,2.603757253592841607e+03,2.273178954230919771e+03,2.603654167165851504e+03,2.273396882554644435e+03,2.603860340019831710e+03,1
2.272828224181008409e+03,2.604243158439497165e+03,2.272719260019146077e+03,2.604140072012507062e+03,2.272937188342870741e+03,2.604346244866487268e+03,1
2.272368529969234714e+03,2.604729063286152723e+03,2.272259565807372383e+03,2.604625976859162620e+03,2.272477494131097046e+03,2.604832149713142826e+03,1
2.271908835757461475e+03,2.605214968132807826e+03,2.271799837116002436e+03,2.605111918163569044e+03,2.272017834398920513e+03,2.605318018102046608e+03,1
2.271449466964758813e+03,2.605701180208102414e+03,2.271340361880681485e+03,2.605598242942603065e+03,2.271558572048836140e+03,2.605804117473601764e+03,1
2.270990778087130820e+03,2.606188034192251507e+03,2.270881601081185636e+03,2.606085173211443362e+03,2.271099955093076005e+03,2.606290895173059653e+03,1
2.270532089209502828e+03,2.606674888176400145e+03,2.270422912203557644e+03,2.606572027195592000e+03,2.270641266215448013e+03,2.606777749157208291e+03,1
2.270073400331874836e+03,2.607161742160549238e+03,2.269964119893794305e+03,2.607058991073679408e+03,2.270182680769955368e+03,2.607264493247419068e+03,1
2.269615692103694528e+03,2.607649518034135326e+03,2.269506299033193045e+03,2.607546886868663023e+03,2.269725085174196010e+03,2.607752149199607629e+03,1
2.269158072299027936e+03,2.608137377032943277e+03,2.269048669918545329e+03,2.608034755791746647e+03,2.269267474679510542e+03,2.608239998274139907e+03,1
2.268700452494360889e+03,2.608625236031751228e+03,2.268590995456977453e+03,2.608522673090260469e+03,2.268809909531744324e+03,2.608727798973241988e+03,1
2.268243353013966043e+03,2.609113582098094867e+03,2.268133790529638645e+03,2.609011131807573292e+03,2.268352915498293441e+03,2.609216032388616441e+03,1
2.267786737882498983e+03,2.609602381556008368e+03,2.267677124604061646e+03,2.609499985612776982e+03,2.267896351160936320e+03,2.609704777499239754e+03,1
2.267330122751031922e+03,2.610091181013922323e+03,2.267220521169372205e+03,2.609988772550904287e+03,2.267439724332691640e+03,2.610193589476940360e+03,1
2.266873396061736003e+03,2.610579876044270804e+03,2.266763899883997055e+03,2.610477354890060724e+03,2.266982892239474950e+03,2.610682397198480885e+03,1
2.266415776257068956e+03,2.611067735043078756e+03,2.266306373876586349e+03,2.610965113801882126e+03,2.266525178637551562e+03,2.611170356284275385e+03,1
2.265958156452402363e+03,2.611555594041886707e+03,2.265848754071919757e+03,2.611452972800690077e+03,2.266067558832884970e+03,2.611658215283083337e+03,1
2.265500536647735316e+03,2.612043453040694658e+03,2.265390984462468168e+03,2.611940991737251807e+03,2.265610088833002465e+03,2.612145914344137509e+03,1
2.265044345032145884e+03,2.612532646203504555e+03,2.264934582739320376e+03,2.612430410010922515e+03,2.265154107324971392e+03,2.612634882396086596e+03,1
2.264588732088000597e+03,2.613022379940823612e+03,2.264478909297406972e+03,2.612920208738099063e+03,2.264698554878594223e+03,2.613124551143548160e+03,1
2.264133119143855311e+03,2.613512113678142669e+03,2.264023327467509262e+03,2.613409909041236915e+03,2.264242910820201359e+03,2.613614318315048422e+03,1
2.263677208255028290e+03,2.614001569659423694e+03,2.263567521311465953e+03,2.613899252630479623e+03,2.263786895198590628e+03,2.614103886688367766e+03,1
2.263220593123561684e+03,2.614490369117337195e+03,2.263110979845124348e+03,2.614387973174105809e+03,2.263330206401999021e+03,2.614592765060568581e+03,1
2.262763977992095079e+03,2.614979168575251151e+03,2.262654364713657742e+03,2.614876772632019765e+03,2.262873591270532415e+03,2.615081564518482537e+03,1
2.262307362860628018e+03,2.615467968033165107e+03,2.262197556040062864e+03,2.615365779667108200e+03,2.262417169681193172e+03,2.615570156399222014e+03,1
2.261852601063386373e+03,2.615958491434978441e+03,2.261742577353131765e+03,2.615856536625470198e+03,2.261962624773640982e+03,2.616060446244486684e+03,1
2.261398067325892953e+03,2.616449226974573321e+03,2.261288019881139007e+03,2.616347297783940576e+03,2.261508114770646898e+03,2.616551156165206066e+03,1
2.260943533588399532e+03,2.616939962514168201e+03,2.260833486143645587e+03,2.616838033323535456e+03,2.261053581033153478e+03,2.617041891704800946e+03,1
2.260488999850906112e+03,2.617430698053763081e+03,2.260378952406152166e+03,2.617328768863130335e+03,2.260599047295660057e+03,2.617532627244395826e+03,1
2.260034466113412236e+03,2.617921433593357506e+03,2.259924418668658291e+03,2.617819504402724760e+03,2.260144513558166182e+03,2.618023362783990251e+03,1
2.259579932375918816e+03,2.618412169132952386e+03,2.259469877071253450e+03,2.618310248428897467e+03,2.259689987680584181e+03,2.618514089837007305e+03,1
2.259125474395720630e+03,2.618902974697853551e+03,2.259015315256494432e+03,2.618801166230401577e+03,2.259235633534946828e+03,2.619004783165305525e+03,1
2.258671942053843850e+03,2.619394635864931843e+03,2.258561687037126376e+03,2.619292931237265748e+03,2.258782197070561324e+03,2.619496340492597938e+03,1
2.258218409711967070e+03,2.619886297032010589e+03,2.258108154695249596e+03,2.619784592404344949e+03,2.258328664728684544e+03,2.619988001659676229e+03,1
2.257764877370090289e+03,2.620377958199089335e+03,2.257654616582941799e+03,2.620276259827335707e+03,2.257875138157238780e+03,2.620479656570842963e+03,1
2.257311400825260080e+03,2.620869670827228674e+03,2.257201131305493163e+03,2.620767981924144806e+03,2.257421670345026996e+03,2.620971359730312543e+03,1
2.256857952929754447e+03,2.621361409878355062e+03,2.256747680447539551e+03,2.621259724187787924e+03,2.256968225411969343e+03,2.621463095568922199e+03,1
2.256404505034248814e+03,2.621853148929481449e+03,2.256294205584479641e+03,2.621751492491512181e+03,2.256514804484017986e+03,2.621954805367450717e+03,1
2.255951318244625782e+03,2.622345128262639719e+03,2.255840915266830962e+03,2.622243584269740040e+03,2.256061721222420601e+03,2.622446672255539397e+03,1
2.255498873428855859e+03,2.622837790395367392e+03,2.255388393945591815e+03,2.622736329645430942e+03,2.255609352912119903e+03,2.622939251145303842e+03,1
2.255046428613085482e+03,2.623330452528095066e+03,2.254935949129821438e+03,2.623228991778158615e+03,2.255156908096349525e+03,2.623431913278031516e+03,1
2.254593983797315104e+03,2.623823114660822739e+03,2.254483408429161045e+03,2.623721758418007994e+03,2.254704559165469163e+03,2.623924470903637484e+03,1
2.254142471584699706e+03,2.624316631360629344e+03,2.254031783845203790e+03,2.624215397846784981e+03,2.254253159324195622e+03,2.624417864874473707e+03,1
2.253691120949552896e+03,2.624810296117821508e+03,2.253580416627752584e+03,2.624709080737889963e+03,2.253801825271353209e+03,2.624911511497753054e+03,1
2.253239770314405632e+03,2.625303960875014127e+03,2.253129116677322145e+03,2.625202690086529856e+03,2.253350423951489120e+03,2.625405231663498398e+03,1
2.252787925899989659e+03,2.625797173170185943e+03,2.252677384675594567e+03,2.625695779690567178e+03,2.252898467124384752e+03,2.625898566649804707e+03,1
2.252335481084219282e+03,2.626289835302913616e+03,2.252225001600955238e+03,2.626188374552977166e+03,2.252445960567483326e+03,2.626391296052850066e+03,1
2.251883036268448905e+03,2.626782497435641289e+03,2.251772547456196207e+03,2.626681046844874345e+03,2.251993525080701602e+03,2.626883948026408234e+03,1
2.251430682231265564e+03,2.627275242581815291e+03,2.251319978246291157e+03,2.627174026833481093e+03,2.251541386216239971e+03,2.627376458330149489e+03,1
2.250980333743800657e+03,2.627769821724298708e+03,2.250869424371098830e+03,2.627668831075984599e+03,2.251091243116502483e+03,2.627870812372612818e+03,1
2.250529985256336204e+03,2.628264400866781671e+03,2.250419075883634378e+03,2.628163410218467561e+03,2.250640894629038030e+03,2.628365391515095780e+03,1
2.250079636768871751e+03,2.628758980009265088e+03,2.249968720999599100e+03,2.628657996386203195e+03,2.250190552538144402e+03,2.628859963632326981e+03,1
2.249629350940831046e+03,2.629253616196047460e+03,2.249518425094087888e+03,2.629152643642725707e+03,2.249740276787574203e+03,2.629354588749369213e+03,1
2.249179101178935980e+03,2.629748285216964177e+03,2.249068171650995282e+03,2.629647316707859318e+03,2.249290030706876678e+03,2.629849253726069037e+03,1
2.248728851417040460e+03,2.630242954237880440e+03,2.248617924312886771e+03,2.630141983065934710e+03,2.248839778521194148e+03,2.630343925409826170e+03,1
2.248278577908185525e+03,2.630737601639883451e+03,2.248167660881364554e+03,2.630636619398072526e+03,2.248389494935006496e+03,2.630838583881694376e+03,1
2.247828229420720618e+03,2.631232180782366868e+03,2.247717320048018792e+03,2.631131190134052758e+03,2.247939138793422444e+03,2.631333171430680977e+03,1
2.247377880933256165e+03,2.631726759924850285e+03,2.247266971560554339e+03,2.631625769276536175e+03,2.247488790305957991e+03,2.631827750573164394e+03,1
2.246927532445791712e+03,2.632221339067333702e+03,2.246816435792101402e+03,2.632120554477545738e+03,2.247038629099482023e+03,2.632322123657121665e+03,1
2.246479023890074131e+03,2.632717586100296103e+03,2.246367702622349952e+03,2.632617049662363115e+03,2.246590345157798311e+03,2.632818122538229090e+03,1
2.246030887086920302e+03,2.633214170125412238e+03,2.245919528119287861e+03,2.633113675447305013e+03,2.246142246054552743e+03,2.633314664803519463e+03,1
2.245582750283766472e+03,2.633710754150528373e+03,2.245471484987906479e+03,2.633610155771132213e+03,2.245694015579626466e+03,2.633811352529924534e+03,1
2.245133690000825027e+03,2.634206501212935564e+03,2.245022639393383088e+03,2.634105665888833300e+03,2.245244740608266966e+03,2.634307336537037827e+03,1
2.244683440238929506e+03,2.634701170233852281e+03,2.244572510710988809e+03,2.634600201724747421e+03,2.244794369766870204e+03,2.634802138742957140e+03,1
2.244233190477034441e+03,2.635195839254768543e+03,2.244122251714837603e+03,2.635094880891855155e+03,2.244344129239231279e+03,2.635296797617681932e+03,1
2.243783031376918188e+03,2.635690590443729434e+03,2.243671877663979103e+03,2.635589868787171326e+03,2.243894185089857274e+03,2.635791312100287541e+03,1
2.243334894573764359e+03,2.636187174468845569e+03,2.243223535606131918e+03,2.636086679790738344e+03,2.243446253541396800e+03,2.636287669146952794e+03,1
2.242886757770610984e+03,2.636683758493961705e+03,2.242775398802978543e+03,2.636583263815854480e+03,2.242998116738243425e+03,2.636784253172068929e+03,1
2.242438620967457155e+03,2.637180342519077840e+03,2.242327188926915369e+03,2.637079928872889923e+03,2.242550053007998940e+03,2.637280756165265757e+03,1
2.241991207351308276e+03,2.637677577704991108e+03,2.241879662668025958e+03,2.637577289203000873e+03,2.242102752034590594e+03,2.637777866206981344e+03,1
2.241544186493936195e+03,2.638175166532654657e+03,2.241432602199332450e+03,2.638074922105388850e+03,2.241655770788539940e+03,2.638275410959920464e+03,1
2.241097165636563659e+03,2.638672755360318206e+03,2.240985610607727722e+03,2.638572478366239920e+03,2.241208720665399596e+03,2.638773032354396491e+03,1
2.240649854583169599e+03,2.639170082894192092e+03,2.240538412184158005e+03,2.639069680744301877e+03,2.240761296982181193e+03,2.639270485044082307e+03,1
2.240201717780015770e+03,2.639666666919308227e+03,2.240090358812383329e+03,2.639566172241201002e+03,2.240313076747648211e+03,2.639767161597415452e+03,1
2.239753580976862395e+03,2.640163250944424362e+03,2.239642222009229954e+03,2.640062756266317137e+03,2.239864939944494836e+03,2.640263745622531587e+03,1
2.239305444173708565e+03,2.640659834969540043e+03,2.239193889829219643e+03,2.640559557214151937e+03,2.239416998518197488e+03,2.640760112724928149e+03,1
2.238859244243039484e+03,2.641158159014594730e+03,2.238747464604197376e+03,2.641058132456419571e+03,2.238971023881881592e+03,2.641258185572769889e+03,1
2.238413346117642504e+03,2.641656754191174969e+03,2.238301536149294407e+03,2.641556761536554859e+03,2.238525156085990602e+03,2.641756746845795078e+03,1
2.237967447992245980e+03,2.642155349367755207e+03,2.237855692587184421e+03,2.642055295734939591e+03,2.238079203397307538e+03,2.642255403000570823e+03,1
2.237521006441486861e+03,2.642653457450766382e+03,2.237409363871084224e+03,2.642553277929536307e+03,2.237632649011889498e+03,2.642753636971996457e+03,1
2.237073985584114325e+03,2.643151046278429476e+03,2.236962401289511035e+03,2.643050801851163669e+03,2.237185569878717615e+03,2.643251290705695283e+03,1
2.236626964726741789e+03,2.643648635106093025e+03,2.236515358695171017e+03,2.643548414880005566e+03,2.236738570758312562e+03,2.643748855332180483e+03,1
2.236180160127220006e+03,2.644146417333310183e+03,2.236068328020336594e+03,2.644046449439113985e+03,2.236291992234103418e+03,2.644246385227506380e+03,1
2.235735391557876028e+03,2.644646020383806444e+03,2.235623355573802201e+03,2.644546281032130992e+03,2.235847427541949855e+03,2.644745759735481897e+03,1
2.235290622988532050e+03,2.645145623434302252e+03,2.235178587004458223e+03,2.645045884082626799e+03,2.235402658972605877e+03,2.645245362785977704e+03,1
2.234845854419188072e+03,2.645645226484798513e+03,2.234733972880271722e+03,2.645545313916772102e+03,2.234957735958104422e+03,2.645745139052824925e+03,1
2.234399542888526867e+03,2.646143449982609127e+03,2.234287875802504914e+03,2.646043297788926793e+03,2.234511209974548819e+03,2.646243602176291461e+03,1
2.233952636284100208e+03,2.646641141428448009e+03,2.233841028977371025e+03,2.646540922622405560e+03,2.234064243590829392e+03,2.646741360234490458e+03,1
2.233505729679673550e+03,2.647138832874286891e+03,2.233394047606112508e+03,2.647038697393836173e+03,2.233617411753234592e+03,2.647238968354737608e+03,1
2.233059567404554400e+03,2.647637189820603908e+03,2.232947670913938055e+03,2.647537293997929737e+03,2.233171463895170746e+03,2.647737085643278078e+03,1
2.232614798835210422e+03,2.648136792871100170e+03,2.232502762851136595e+03,2.648037053519424717e+03,2.232726834819284250e+03,2.648236532222775622e+03,1
2.232170030265865989e+03,2.648636395921595977e+03,2.232057994281792162e+03,2.648536656569920524e+03,2.232282066249939817e+03,2.648736135273271429e+03,1
2.231725261696522011e+03,2.649135998972092239e+03,2.231613213573945359e+03,2.649036273257118410e+03,2.231837309819098664e+03,2.649235724687066067e+03,1
2.231280614754646649e+03,2.649635710273453697e+03,2.231168554168616083e+03,2.649535998563717840e+03,2.231392675340677215e+03,2.649735421983189553e+03,1
2.230835971086080917e+03,2.650135424488126318e+03,2.230723910173440800e+03,2.650035713145450700e+03,2.230948031998721035e+03,2.650235135830801937e+03,1
2.230391327417515186e+03,2.650635138702798940e+03,2.230279204627635409e+03,2.650535496944537044e+03,2.230503450207394962e+03,2.650734780461060836e+03,1
2.229947304732334032e+03,2.651135404341877802e+03,2.229835081243355944e+03,2.651035876011631444e+03,2.230059528221312121e+03,2.651234932672124160e+03,1
2.229503672581037335e+03,2.651636016769487469e+03,2.229391410244145845e+03,2.651536532259559408e+03,2.229615934917928826e+03,2.651735501279415530e+03,1
2.229060040429741093e+03,2.652136629197097136e+03,2.228947774903136178e+03,2.652037148286686715e+03,2.229172305956346008e+03,2.652236110107507557e+03,1
2.228616440384413181e+03,2.652637270068879388e+03,2.228504161912258496e+03,2.652537803769608672e+03,2.228728718856567866e+03,2.652736736368150105e+03,1
2.228172938548094862e+03,2.653137997948593693e+03,2.228060650321068806e+03,2.653038542661799056e+03,2.228285226775120918e+03,2.653237453235388330e+03,1
2.227729436711776088e+03,2.653638725828307997e+03,2.227617148484750032e+03,2.653539270541513361e+03,2.227841724938802145e+03,2.653738181115102634e+03,1
2.227285934875457315e+03,2.654139453708022302e+03,2.227173646648431259e+03,2.654039998421227665e+03,2.227398223102483371e+03,2.654238908994816939e+03,1
2.226842433039138996e+03,2.654640181587737061e+03,2.226730144812112940e+03,2.654540726300942879e+03,2.226954721266165052e+03,2.654739636874531243e+03,1
2.226398931202820677e+03,2.655140909467451365e+03,2.226286642975794621e+03,2.655041454180656729e+03,2.226511219429846733e+03,2.655240364754246002e+03,1
2.225955429366501903e+03,2.655641637347166125e+03,2.225843079591636069e+03,2.655542251593219589e+03,2.226067779141367737e+03,2.655741023101112660e+03,1
2.225512548126036563e+03,2.656142913629688337e+03,2.225400084532737765e+03,2.656043656689465934e+03,2.225625011719335362e+03,2.656242170569910741e+03,1
2.225070195082722421e+03,2.656644656664928789e+03,2.224957679207069759e+03,2.656545458994965429e+03,2.225182710958375083e+03,2.656743854334892148e+03,1
2.224627842039408279e+03,2.657146399700169241e+03,2.224515326163755617e+03,2.657047202030205881e+03,2.224740357915060940e+03,2.657245597370132600e+03,1
2.224185488996094136e+03,2.657648142735409238e+03,2.224072973120441475e+03,2.657548945065445878e+03,2.224298004871746798e+03,2.657747340405372597e+03,1
2.223743135952780449e+03,2.658149885770649689e+03,2.223630620077127787e+03,2.658050688100686330e+03,2.223855651828433110e+03,2.658249083440613049e+03,1
2.223300782909466307e+03,2.658651628805890141e+03,2.223188267033813645e+03,2.658552431135926781e+03,2.223413298785118968e+03,2.658750826475853501e+03,1
2.222858429866152619e+03,2.659153371841130138e+03,2.222745902513202964e+03,2.659054187190915854e+03,2.222970957219102274e+03,2.659252556491344421e+03,1
2.222416192949050583e+03,2.659655217228860693e+03,2.222303652057539239e+03,2.659556047940581266e+03,2.222528733840561927e+03,2.659754386517140119e+03,1
2.221973976907230281e+03,2.660157081015856875e+03,2.221861433952996322e+03,2.660057914068478567e+03,2.222086519861464240e+03,2.660256247963235182e+03,1
2.221531760865409979e+03,2.660658944802853057e+03,2.221419217911176020e+03,2.660559777855474749e+03,2.221644303819643937e+03,2.660758111750231365e+03,1
2.221089544823589677e+03,2.661160808589848784e+03,2.220977001869355718e+03,2.661061641642470477e+03,2.221202087777823635e+03,2.661259975537227092e+03,1
2.220647328781769374e+03,2.661662672376844966e+03,2.220534785827535416e+03,2.661563505429466659e+03,2.220759871736003333e+03,2.661761839324223274e+03,1
2.220205112739949072e+03,2.662164536163841149e+03,2.220092548701676151e+03,2.662065393149524880e+03,2.220317676778221994e+03,2.662263679178157417e+03,1
2.219763110345294081e+03,2.662666587767265355e+03,2.219650431783599288e+03,2.662567574931055333e+03,2.219875788906988873e+03,2.662765600603475377e+03,1
2.219322055684844145e+03,2.663169472520301497e+03,2.219209283778975532e+03,2.663070566012695508e+03,2.219434827590712757e+03,2.663268379027907486e+03,1
2.218881001024394209e+03,2.663672357273338093e+03,2.218768229118525596e+03,2.663573450765732105e+03,2.218993772930262821e+03,2.663771263780944082e+03,1
2.218439946363943818e+03,2.664175242026374690e+03,2.218327075921518826e+03,2.664076447981884485e+03,2.218552816806368810e+03,2.664274036070864895e+03,1
2.217999895300622029e+03,2.664679004924809760e+03,2.217886910274013189e+03,2.664580341944101747e+03,2.218112880327230869e+03,2.664777667905517774e+03,1
2.217560009121777966e+03,2.665182912096820019e+03,2.217447007938454590e+03,2.665084267621214167e+03,2.217673010305101343e+03,2.665281556572425870e+03,1
2.217120122942933449e+03,2.665686819268829822e+03,2.217007176037511272e+03,2.665588112650229050e+03,2.217233069848355626e+03,2.665785525887430595e+03,1
2.216679682894043708e+03,2.666190241945556409e+03,2.216566836487961154e+03,2.666091420446710345e+03,2.216792529300126262e+03,2.666289063444402473e+03,1
2.216238772105615681e+03,2.666693252845029747e+03,2.216125971911408669e+03,2.666594378600724667e+03,2.216351572299822692e+03,2.666792127089334826e+03,1
2.215797861317188108e+03,2.667196263744503540e+03,2.215685034616837584e+03,2.667097419747781260e+03,2.215910688017538632e+03,2.667295107741225820e+03,1
2.215357220539288846e+03,2.667699510763728995e+03,2.215244278666612445e+03,2.667600798386610677e+03,2.215470162411965248e+03,2.667798223140847313e+03,1
2.214917483938658279e+03,2.668203548471055456e+03,2.214804453482790450e+03,2.668104937538364084e+03,2.215030514394526108e+03,2.668302159403746828e+03,1
2.214477747338027712e+03,2.668707586178382371e+03,2.214364716882159883e+03,2.668608975245690999e+03,2.214590777793895541e+03,2.668806197111073743e+03,1
2.214038010737397144e+03,2.669211623885708832e+03,2.213924980281529315e+03,2.669113012953017460e+03,2.214151041193264973e+03,2.669310234818400204e+03,1
2.213598274136766122e+03,2.669715661593035293e+03,2.213485243680898293e+03,2.669617050660343921e+03,2.213711304592633951e+03,2.669814272525726665e+03,1
2.213158537536135555e+03,2.670219699300362208e+03,2.213045507080267726e+03,2.670121088367670836e+03,2.213271567992003384e+03,2.670318310233053580e+03,1
2.212718800935504987e+03,2.670723737007688669e+03,2.212605761294664717e+03,2.670625136604045110e+03,2.212831840576345257e+03,2.670822337411332228e+03,1
2.212279158247872147e+03,2.671227856622585932e+03,2.212166103847474460e+03,2.671129273142475540e+03,2.212392212648269833e+03,2.671326440102696324e+03,1
2.211839572579352989e+03,2.671732025967522986e+03,2.211726512603750962e+03,2.671633448881357708e+03,2.211952632554955017e+03,2.671830603053688264e+03,1
2.211399986910833832e+03,2.672236195312459586e+03,2.211286888356249619e+03,2.672137662490765706e+03,2.211513085465418044e+03,2.672334728134153465e+03,1
2.210960796357487652e+03,2.672740708341452773e+03,2.210847581987417470e+03,2.672642308613761998e+03,2.211074010727557834e+03,2.672839108069143549e+03,1
2.210522397906018341e+03,2.673245910366479166e+03,2.210409106351906303e+03,2.673147599513737077e+03,2.210635689460130379e+03,2.673344221219221254e+03,1
2.210083999454549030e+03,2.673751112391505558e+03,2.209970712951885162e+03,2.673652795717872777e+03,2.210197285957212898e+03,2.673849429065138338e+03,1
2.209645549133809254e+03,2.674256269312708355e+03,2.209532363481863285e+03,2.674157836552950357e+03,2.209758734785755223e+03,2.674354702072466353e+03,1
